noteId	noteAuthorParticipantId	createdAtMillis	tweetId	classification	believable	harmful	validationDifficulty	misleadingOther	misleadingFactualError	misleadingManipulatedMedia	misleadingOutdatedInformation	misleadingMissingImportantContext	misleadingUnverifiedClaimAsFact	misleadingSatire	notMisleadingOther	notMisleadingFactuallyCorrect	notMisleadingOutdatedButNotWhenWritten	notMisleadingClearlySatire	notMisleadingPersonalOpinion	trustworthySources	summary	isMediaNote	isCollaborativeNote	lang	summary_en	topic	topic_confidence	political_subcategory	political_subcat_conf
1864115196224025062	26150A6BCB28E37FCA8B54174712A0DC922F732DDE235420DEBEB9817035461B	1733274671023	1864113111814250915	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	0	0	0	1	0	0	0	0	0	0	0	1	Este post contém um anúncio não divulgado para a empresa de apostas &quot;betnacional&quot;.    Isso vai contra os termos de serviço.    https://help.x.com/en/rules-and-policies/paid-partnerships-policy	0	0	pt	This post contains an unpublished ad to the betting company &quot;betnacional&quot;. This goes against the terms of service. https://help.x.com/en/rules-and-policies/paid-partnerships-policy	business_&_entrepreneurs	0.9756044745445251	nan	
1861353668726985156	0F809C7D43F4D558963CD83A3A6065ABA2B83FEED2C5EA47213BF9F2F2D2DB22	1732616271561	1861208789812228318	MISINFORMED_OR_POTENTIALLY_MISLEADING				1	1	0	0	1	0	0	0	0	0	0	0	1	You will not receive a picture in your DM. It is pure Engagement Farming. Its against Terms of service.  https://x.com/en/tos	1	0	en	You will not receive a picture in your DM. It is pure Engagement Farming. Its against Terms of service.  https://x.com/en/tos	science_&_technology	0.806779682636261	nan	
1686958637409820672	C9113EC38C2E3F562047F48D69E85BC649A11A4B804F90BACBAC72947B5F6B1A	1691037255991	1686831146544316416	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	0	0	0	1	0	0	0	0	0	0	0	1	It should be noted that filet mignon is usually very expensive, often ranging from 30-40 dollars per pound     https://truorganicbeef.com/blogs/beef-wiki/filet-mignon-price-and-why-so-expensive    Also, it should be noted this is at whole foods, which has prices that are usually higher than that of normal grocery stores 	0	0	en	It should be noted that filet mignon is usually very expensive, often ranging from 30-40 dollars per pound     https://truorganicbeef.com/blogs/beef-wiki/filet-mignon-price-and-why-so-expensive    Also, it should be noted this is at whole foods, which has prices that are usually higher than that of normal grocery stores 	food_&_dining	0.9432732462882996	nan	
1950645324693090632	4C1C1D016459666C3028F9C29D5373D8A45C5BBC1CBBAF4CDDCBE32A9A540D49	1753905061301	1950602510332469639	NOT_MISLEADING				0	0	0	0	0	0	0	0	1	0	0	0	1	NNN-  O que &quot;evasão de sanções&quot; tem a ver com com uma empresa buscando mercado no Brasil? Deixe seu fanatismo político nos comentários, por favor!    www.google.com	0	0	pt	What does &quot;evasion of sanctions&quot; have to do with a company looking for a market in Brazil? Leave your political fanaticism in the comments, please! www.google.com	business_&_entrepreneurs	0.9631536602973938	nan	
2004223072698556911	5137902029849461ED71A55E38A7CAA269695C7FF16185F36E63ECA70D8E0CC3	1766678991852	2003894393175187479	NOT_MISLEADING				0	0	0	0	0	0	0	0	0	0	0	1	0	NNN- not misleading, there’s no claim about feathers	0	0	en	NNN- not misleading, there’s no claim about feathers	other_hobbies	0.32173460721969604	nan	
1756805224075764086	0F697F69BC8DA4B07EE361B390326901093BC93C60265A090C13A15644C9F67A	1707689979941	1756722632911712741	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	1	0	0	1	1	0	0	0	0	0	0	1	There has been no official reports or statements from the GMP regarding the alleged offenders religion.  This account has a history of stirring up misinformation and anger towards certain races and religion without any real factual information.       https://www.manchestereveningnews.co.uk/news/greater-manchester-news/live-updates-morrisons-car-park-28612344	0	0	en	There has been no official reports or statements from the GMP regarding the alleged offenders religion.  This account has a history of stirring up misinformation and anger towards certain races and religion without any real factual information.       https://www.manchestereveningnews.co.uk/news/greater-manchester-news/live-updates-morrisons-car-park-28612344	news_&_social_concern	0.9945329427719116	401 - Free Market Economy	0.03929653391242027
1937990341157613916	3A39888E463638FEA6B6494926821D6E25917389841409CBCAC7EBBEEDFBF9B7	1750887878108	1937586435454042172	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	1	0	0	1	0	0	0	0	0	0	0	1	Várias pessoas que trabalharam com Erika Hilton relataram que os dois assessores não têm as funções que deveriam ocupar, mas apenas acompanhavam a deputada para fazer sua maquiagem.    https://x.com/Metropoles/status/1937979836993310912	0	0	pt	Several people who worked with Erika Hilton that the two advisors did not have the functions they should take, but only accompanied the deputy to make their makeup. https://x.com/Metropoles/status/1937979836993310912	news_&_social_concern	0.9961404204368591	102 - Foreign Special Relationships: Negative	0.03197849914431572
2007499212741865574	52E7A08D7B6440C5276F03894E4029CE6828B191EF0AFE33FE7C60DC6DD25823	1767460084507	2007419672434749942	MISINFORMED_OR_POTENTIALLY_MISLEADING				1	0	0	0	0	0	0	0	0	0	0	0	1	This tweet is engagement farming which is against the X's TOS.    https://help.x.com/en/rules-and-policies	0	0	en	This tweet is engagement farming which is against the X's TOS.    https://help.x.com/en/rules-and-policies	news_&_social_concern	0.9403036832809448	413 - Nationalisation	0.03280427306890488
1770313765709623805	A696E674AEF2134E4F0009CC70C463581B1095B1872991E5467803CA17BFC6E1	1710910667241	1769930431083020317	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	0	0	0	1	0	0	0	0	0	0	0	1	Guru PASTI bukan sukarelawan. Mereka dijanjikan bayaran gaji tetapi sering kali di bawah kadar gaji minima negara dan dinafikan caruman KWSP.     PASTI juga sedang disiasat pihak berkuasa kerana bayaran gaji di bawah gaji minima adalah satu kesalahan jenayah.     https://malaysiagazette.com/2024/03/19/kenapa-perlu-keluar-memo-siasat-pasti-tidak-babit-aktiviti-antara-pekerja-dan-majikan/	0	0	id	The teacher is not a volunteer. They are promised pay but often below the national minimum wage rate and denied the charuman of the KWSP. THE authorities are also being investigated because pay under the minimum wage is a criminal offence. https://malaysiagazette.com/2024/03/19/why-to-out-memo-such-to-not-babit-activity-inter-workers-and-workers/	news_&_social_concern	0.9802332520484924	413 - Nationalisation	0.03833090886473656
1981711420023623835	E8CD84A7502DBA91759117B9C8B113DDF465B993FB4C8F31310BAD52CED2BEDE	1761311795609	1981660616021459343	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	1	0	1	0	1	0	0	0	0	0	0	1	The ballroom being constructed is for the use of future administrations and will save the spending on temporary tenting to host large parties. It is being funded by Trump with American owned corporations for The People’s use. Its completion may extend past Trumps term.  https://www.whitehouse.gov/briefings-statements/2025/07/the-white-house-announces-white-house-ballroom-construction-to-begin/	0	0	en	The ballroom being constructed is for the use of future administrations and will save the spending on temporary tenting to host large parties. It is being funded by Trump with American owned corporations for The People’s use. Its completion may extend past Trumps term.  https://www.whitehouse.gov/briefings-statements/2025/07/the-white-house-announces-white-house-ballroom-construction-to-begin/	news_&_social_concern	0.996826171875	601 - National Way of Life: Positive	0.03726818040013313
1775190896922779761	13AB296D6CD4D4C3F914B98AAC76DC842E47F8EE19E107F58D9073DDA2FCF33C	1712073465936	1775003994835841307	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	0	0	0	1	0	0	0	0	0	0	0	1	The patient’s assessment and full list of conditions has not been released for reasons of medical privacy. ADHD and Autism are the conditions listed by her father, not her extensive medical record. To qualify for MAiD, Autism and ADHD are not sufficient.    https://www.cbc.ca/amp/1.7140782	0	0	en	The patient’s assessment and full list of conditions has not been released for reasons of medical privacy. ADHD and Autism are the conditions listed by her father, not her extensive medical record. To qualify for MAiD, Autism and ADHD are not sufficient.    https://www.cbc.ca/amp/1.7140782	fitness_&_health	0.9852789640426636	nan	
1892918890466029613	51FA7A995DE29BF1B895CAE49743697D24B0BEFF2FA7D7829853711D0E2BC6BA	1740142006877	1891747190357491801	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	0	0	1	1	0	0	0	0	0	0	0	1	ここで述べられている「チケット販売の不手際」とは、下記の通りです。  ①ファンクラブ加入者の複数口応募が、特定条件下で無効となっていたことが、ANYCOLOR社からの再三の確認で明らかとなった。  ②同イベントにて開催されるライブにて、全席完売した旨の報告をしていたが、実際には1000席以上が未売であった。  https://x.com/nijisanji_app/status/1891739449375215962    なお、  ・投稿内リンク先の全文は閲覧不可となる可能性があること  ・全文に「業務内容の見直しおよび改善に取り組み、再発防止に努めてまいります」と記載とあるが、その具体的な対応内容や、その公表の有無の記載がないこと  には注意が必要です。	0	0	ja	"The ""not-selling of tickets"" here is as follows: 1 The multi-call application of the fan club members, which was disabled under specific conditions, became clear by the repeated confirmation from ANYCOLOR. 2 The live event, which was held, the full seats were sold, but in fact more than 1,000 seats were unselling. https://x.com/nijisanji_app/status/1891739449375215962 Also, the text of the post link is likely to be unvisible."	sports	0.8230832815170288	nan	
1767212676650844518	ACDEAFFFB139B80B2E421ECAC26898F741D14E8FCE5AB8EC5F7C923D66E40030	1710171309998	1767129882935332992	MISINFORMED_OR_POTENTIALLY_MISLEADING				1	0	0	0	0	1	0	0	0	0	0	0	1	Es handelt sich um eine (von derzeit vielen) bezahlten Anzeige für Crypto-Betrug auf X: Dazu wird die Seite eines News-Portals (hier: Welt.de) täuschend echt nachgebaut und die Namen von Prominenten dazu missbraucht, um den Scam zu bewerben. https://www.ndr.de/fernsehen/sendungen/zapp/Millionen-Betrug-mit-Fake-Werbung-falschmeldungen-bitcoin,zapp14246.html	0	0	de	This is a (for now many) paid ad for Crypto fraud on X: For this, the page of a news portal (here: World.de) is misguidedly re-built and the names of celebrity are misused to promote the scam. https://www.ndr.de/TV/sendings/zapp/Millions-fraud-with-fake-reklam-fake-news-bitcoin,zapp14246.html	news_&_social_concern	0.956599235534668	105 - Military: Negative	0.04083085432648659
1850826479220724024	B26282EDB7B41A14A24A22A257772C94F7461AE3F17D0DD953994C489AE172BA	1730106393996	1850660719886315743	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	1	0	0	0	0	0	0	0	0	0	0	1	Lewis Hamilton is 39 years old   https://en.wikipedia.org/wiki/Lewis_Hamilton	0	0	en	Lewis Hamilton is 39 years old   https://en.wikipedia.org/wiki/Lewis_Hamilton	sports	0.9701355695724487	nan	
1714493221450006906	F9F46DE3AADFC018E71226BECF634A6DCFB0258E5F61747C5186969A2FE5A83E	1697602012393	1714485957787803860	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	0	0	0	0	0	1	0	0	0	0	0	0	Es una cuenta satírica. Obviamente persigue como fin causar gracia no pretende informar   Wwww.x.com	0	0	es	It is a satirical account. obviously pursues for the purpose of causing grace does not intend to inform Wwww.x.com	news_&_social_concern	0.9521180987358093	102 - Foreign Special Relationships: Negative	0.032279741019010544
1958640523008430282	55ECE6F0350066724CFD787423318A424BA27DC161EA550F85F2E38E185F10FC	1755811265123	1958634202121044276	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	1	0	0	0	0	0	0	0	0	0	0	1	JID will not perform at Camp Flog Gnaw. He is not on the crossword.    https://campfloggnaw.com/	0	0	en	JID will not perform at Camp Flog Gnaw. He is not on the crossword.    https://campfloggnaw.com/	celebrity_&_pop_culture	0.7821629047393799	nan	
1992693777765724201	0955AA84D076DBBD3981330BF71BBD48096523477A9B60736AC9DD396E53BEE5	1763930193736	1992590502013940140	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	1	0	0	0	0	0	0	0	0	0	0	1	This user recently posted video proving their location in Gaza.    https://x.com/AbujomaaGaza/status/1992426283104616517    Location feature includes this disclaimer:     &quot;The country or region that an account is based can be impacted by recent travel or temporary relocation. This data may not be accurate and can change periodically.&quot;	0	0	en	This user recently posted video proving their location in Gaza.    https://x.com/AbujomaaGaza/status/1992426283104616517    Location feature includes this disclaimer:     &quot;The country or region that an account is based can be impacted by recent travel or temporary relocation. This data may not be accurate and can change periodically.&quot;	news_&_social_concern	0.9167593121528625	413 - Nationalisation	0.028654107823967934
1762947819197923402	B1D39092B8CC4A7398C49DD23614906A66E461223A9A6325600D436070B5EADA	1709154488741	1762834994651611541	NOT_MISLEADING				0	0	0	0	0	0	0	0	1	0	0	0	1	NNN. La noticia es aunque antigua es correcta.    https://www.elperiodico.com/es/sociedad/20231224/preso-agresion-sexual-funcionaria-carcel-ponent-lleida-96232704    https://www.antena3.com/noticias/sociedad/preso-agrede-sexualmente-funcionaria-carcel-lleida_2023122565894024d7b0c30001a86ef5.html	0	0	es	The news is although old is correct. https://www.elperiodico.com/es/society/20231224/prison-agression-sexual-functionary-carcer-ponent-leida-96232704 https://www.antena3.com/news/society/prison-agreed-sexual-functionary-carcer-leida_2023122565894024d7b0c30001a86ef5.html	news_&_social_concern	0.9945634007453918	105 - Military: Negative	0.033126819878816605
1805365535221465563	FCF74280AC297EBECC890D9B6D9871F2C8C3EE15E419C3F7836B80842EFAAEFA	1719267660324	1804734170628780236	NOT_MISLEADING				0	0	0	0	0	0	0	1	1	1	0	0	1	NNN - neither grummz, TPP, nor the article refer to twitter user Michisuzuki as a shareholder, but he is one. He summarizes meetings through his various channels.    https://michsuzuki.hatenablog.com/entry/2024/06/21/000206    https://michsuzuki.hatenablog.com/about    https://youtu.be/465f8_saA0U?si=HKRJ_qZVuEM19HRV	0	0	en	NNN - neither grummz, TPP, nor the article refer to twitter user Michisuzuki as a shareholder, but he is one. He summarizes meetings through his various channels.    https://michsuzuki.hatenablog.com/entry/2024/06/21/000206    https://michsuzuki.hatenablog.com/about    https://youtu.be/465f8_saA0U?si=HKRJ_qZVuEM19HRV	news_&_social_concern	0.9887162446975708	201 - Freedom and Human Rights	0.033296167850494385
1765315294132584682	F4F30D27D47FE9AF28EA6EC638AFA7E4F2A84222E74D0118E39773ECF65D8F44	1709718938751	1765031801238466817	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	1	0	0	1	1	0	0	0	0	0	0	1	גדוד נצח יהודה הוא גדוד חי״ר המיועד לחרדים.  https://kfir-idf.net/%D7%A0%D7%A6%D7%97-%D7%99%D7%94%D7%95%D7%93%D7%94/  https://he.m.wikipedia.org/wiki/%D7%A0%D7%A6%D7%97_%D7%99%D7%94%D7%95%D7%93%D7%94    למרות התאמתו הייעודית של הגדוד לחיילים חרדים, הוא לא הצליח למלא את שורותיו בהם, למרות שגוייסו אליו גם דתיים לאומיים ויוצאים בשאלה - לא עמד הגדוד ביעדי הגיוס שלו, וצה״ל אף שקל אפשרות לסגור בו פלוגה.  https://www.israelhayom.co.il/news/politics/article/14025813?amp=1  https://www.israelhayom.co.il/military-life/world-news-military-life/article/11262441?amp=1	0	0	he	The Jewish Foreign Forces is a HIRBID dedicated to the HIRBID. https://kfir-idf.net/%D7%A0%D7%A6%D7%97-%D7%99%D7%94%D7%95%D7%93%D7%94/ https://he.m.wikipedia.org/wiki/%D7%A0%D7%A6%D7%97_%D7%99%D7%94%D7%95%D7%93%D7%94 despite the dedicated adaptation of the HIRBID to	news_&_social_concern	0.9912154674530029	413 - Nationalisation	0.03461072966456413
2004083470927028302	3DB2C88F21A0C5421B373B4CAAC2C507807F2D85C8914D0565E67AF1746267FE	1766645708196	2004051056079327308	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	1	1	0	1	0	0	0	0	0	0	0	1	The video shows prayers at Masjid Al Jannah in Slough, UK, not Dearborn, Michigan. https://aljannah.org.uk/ https://www.youtube.com/watch?v=Wb3sTZMR14U	0	0	en	The video shows prayers at Masjid Al Jannah in Slough, UK, not Dearborn, Michigan. https://aljannah.org.uk/ https://www.youtube.com/watch?v=Wb3sTZMR14U	news_&_social_concern	0.9867375493049622	401 - Free Market Economy	0.0344526432454586
1692143432532115922	16D2236A3AD603F995BF24B20226FDBFCE865658451ED28A4FD5676EBE5A6BF6	1692273407480	1692063005805080884	MISINFORMED_OR_POTENTIALLY_MISLEADING				1	0	0	0	0	0	0	0	0	0	0	0	1	DO NOT CLICK OR DM! This is a SCAM account. The official Enosys Global account is https://x.com/enosys_global    	0	0	en	DO NOT CLICK OR DM! This is a SCAM account. The official Enosys Global account is https://x.com/enosys_global    	business_&_entrepreneurs	0.917261004447937	nan	
1763256221182660736	07BD4AEE1E21C943C6B09686F7DEDA330ED29C0226BF017F21C55FCA7A10846F	1709228017502	1763185637996257620	NOT_MISLEADING				0	0	0	0	0	0	0	0	0	0	0	1	1	La cour pénale internationale a estimé le 26 janvier 2024 que l'accusation de génocide présentée par l'Afrique du Sud était &quot;plausible&quot; et ne l'a donc pas rejetée comme la note proposée semble le suggérer.    https://en.m.wikipedia.org/wiki/South_Africa_v._Israel_(Genocide_Convention)    L'accusation de génocide n'est pas sans fondements.    https://en.m.wikipedia.org/wiki/Allegations_of_genocide_in_the_2023_Israeli_attack_on_Gaza    https://www.aljazeera.com/news/2024/2/26/has-israel-complied-with-icj-order-in-gaza-genocide-case  	0	0	fr	The International Criminal Court ruled on January 26, 2024 that the South Africa’s genocide accusation was &quot;plausible&quot; and therefore did not reject it as the proposed note seems to suggest it. https://en.m.wikipedia.org/wiki/South_Africa_v._Israel_(Genocide_Convention) The genocide accusation is not without foundation. https://en.m.wikipedia.org/wiki/Allegations_of_genocide_in_the_2023_Isra	news_&_social_concern	0.9932788014411926	601 - National Way of Life: Positive	0.03281145170331001
1821001429806461113	D6832FDBC4E98C02595ECEA02516D9A5FB5008F7117DED5398D413FAFD1C9CAC	1722995548092	1820976763381674090	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	1	0	0	1	0	0	0	0	0	0	0	1	The suggested note is not correct. Cambridge Analytica, while controversial, was a data collection firm. Neither Cambridge nor the Trump campaign did not pay influencers to post on social media on their behalf as the suggested note claims. https://www.nytimes.com/2018/04/04/us/politics/cambridge-analytica-scandal-fallout.html	0	0	en	The suggested note is not correct. Cambridge Analytica, while controversial, was a data collection firm. Neither Cambridge nor the Trump campaign did not pay influencers to post on social media on their behalf as the suggested note claims. https://www.nytimes.com/2018/04/04/us/politics/cambridge-analytica-scandal-fallout.html	news_&_social_concern	0.9925054907798767	105 - Military: Negative	0.038891058415174484
1868903294183321873	F4D2E4CA66E08B99BDDE8328BBF4C2313B853B3595C8AC38600E463328C72D9D	1734416242534	1868863139942723718	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	0	0	1	0	0	1	0	0	0	0	0	1	動画12:30の英国でどの年代でも、ワクチンを２－４回接種しても死亡率が下がる事はなかったとの噂ですが  https://youtu.be/HrOi9oTBU18?t=743  実際は英国の統計局の死亡解析トップの方から一貫して接種者は年齢調整後死亡率が低い事が公に示されています  https://twitter.com/Sarah__Caul/status/1627966418065956864  また、正式なプレプリントとして統計局の著者らから、背景因子統制後の２，３回接種者の非コロナ死率の低さも下記の補足資料図1として報告済です。  https://www.medrxiv.org/content/10.1101/2023.06.06.23290982v1.supplementary-material  豪でも背景因子を統制しかつ行方不明者を母集団に含まない施設高齢者を対象にすると3回以上接種者が全死因死亡率が低い事は勿論、2回の未接種者の死亡リスクの高さも消失する事が報告済です。  https://www.thelancet.com/journals/lanwpc/article/PIIS2666-6065(23)00246-8/fulltext	0	0	ja	Video 12:30 in the UK any age, the rumors that the mortality rate of the vaccine was not lower even if 2-4 times was vaccinated but https://youtu.be/HrOi9oTBU18?t=743 In fact, the UK Bureau of Statistics' Death Analysis Top is constantly shown that the vaccine has a low age-adjusted mortality rate is publicly shown https://twitter.com/Sarah__Caul/status/1627966418065956864 Also, as a formal reprint, the author of the Bureau of	fitness_&_health	0.9674699902534485	nan	
1975264849954545713	9C6E73475C891F2328BF7F0B2A13356137FCCCE3434434D003C4567A9E171664	1759774813533	1975222390771921295	NOT_MISLEADING				0	0	0	0	0	0	0	0	0	0	0	1	0	NNN: Opinion and rhetoric	0	0	en	NNN: Opinion and rhetoric	news_&_social_concern	0.9630246162414551	413 - Nationalisation	0.03322267159819603
1825083017678741583	077807E87AE3697A793174F60D2385DAFF98EC9C8EC6359F9AE9980D001DF491	1723968674473	1825035816629919912	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	1	0	1	1	1	0	0	0	0	0	0	1	La France n’est pas une dictature mais une démocratie. Rien n’oblige le président de choisir un 1 ministre parmi le NFP, malgré la majorité relative.  L’utilisation du terme « officiel » retire toute possibilité que ce tweet soit un avis personnel.    https://www.conseil-constitutionnel.fr/le-bloc-de-constitutionnalite/texte-integral-de-la-constitution-du-4-octobre-1958-en-vigueur  	0	0	fr	"France is not a dictatorship but a democracy.Nothing obliges the president to choose a 1 minister among the NFP, despite the relative majority.The use of the term ""official"" removes any possibility that this tweet is a personal opinion. https://www.conseil-constitutionnel.fr/le-bloc-de-constitutionnalite/text-integral-de-la-constitution-de-4-October-1958-in-vigueur"	news_&_social_concern	0.9944444298744202	413 - Nationalisation	0.03349984064698219
1644065505483935757	13815A2EA897EB3D71D6BD1D5F68A23B7C619C9CCA72959D22484CD7D2A0EB02	1680810736424	1644055672236003333	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	1	0	1	1	0	0	0	0	0	0	0	1	Rebekah Jones’s 13 year old son was arrested for threatening to commit a shooting at his middle school and making other threats. Additionally police stated that the boy wasn’t taken from his home, rather Jones turned her son in herself to Sant Rosa County Sheriffs.     https://www.pnj.com/story/news/crime/2023/04/06/rebekah-jones-son-arrested-in-florida-what-we-know-about-digital-threat-allegations/70088634007/    https://news.yahoo.com/rebekah-jones-13-old-son-155714689.html	0	0	en	Rebekah Jones’s 13 year old son was arrested for threatening to commit a shooting at his middle school and making other threats. Additionally police stated that the boy wasn’t taken from his home, rather Jones turned her son in herself to Sant Rosa County Sheriffs.     https://www.pnj.com/story/news/crime/2023/04/06/rebekah-jones-son-arrested-in-florida-what-we-know-about-digital-threat-allegations/70088634007/    https://news.yahoo.com/rebekah-jones-13-old-son-155714689.html	news_&_social_concern	0.9957654476165771	105 - Military: Negative	0.04428659379482269
1971597423588880785	61D21D495F0F455F4B30A63FCEFFE0E926A52DD711FDBB96F1DE9167EE4DD100	1758900430949	1971344892459995413	NOT_MISLEADING				0	0	0	0	0	0	0	0	0	0	1	0	0	yapma ya	0	0	sw	Do it	news_&_social_concern	0.19714874029159546	110 - European Community/Union: Negative	0.03436178341507912
1867595452570378649	111F4A03D7F1923DCEC73DD8595474B5BFA1C4E88D3224D24348DD08B82C38D9	1734104428795	1867594657338994776	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	0	0	0	1	0	0	0	0	0	0	0	1	This account is impersonating @avax. Letters have been changed in the user name to fool people into misreading it as the real account.  https://x.com/avax  https://web3antivirus.io/scam-report/571200/	0	0	en	This account is impersonating @avax. Letters have been changed in the user name to fool people into misreading it as the real account.  https://x.com/avax  https://web3antivirus.io/scam-report/571200/	news_&_social_concern	0.8818922638893127	105 - Military: Negative	0.03882596269249916
1729463469404000424	0DCE0F50A2C628D88CDE70E931D10C4AF97534A3FB0D47CCC1E8FB30FFE4D990	1701171197642	1729354202982289748	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	1	0	0	1	0	0	0	0	0	0	0	1	Most community notes writers are actually bots with bad algorithms and should not always be taken for granted as a reliable source.  Examples: https://twitter.com/DJSnM/status/1721894592797401572?t=Uv80kWm44LdXqOli1Rty0g&amp;s=19  https://twitter.com/tariqjmalik/status/1722015345324560428?t=oA72uq5SdY56LVD_gv6LRg&amp;s=19	0	0	en	Most community notes writers are actually bots with bad algorithms and should not always be taken for granted as a reliable source.  Examples: https://twitter.com/DJSnM/status/1721894592797401572?t=Uv80kWm44LdXqOli1Rty0g&amp;s=19  https://twitter.com/tariqjmalik/status/1722015345324560428?t=oA72uq5SdY56LVD_gv6LRg&amp;s=19	learning_&_educational	0.3006182909011841	nan	
1854086932986270149	40090CDC48983BB883AE76DFB45A28FA8FA288523762F2D3AB67A71CD4ABE21C	1730883746750	1854059190282600500	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	1	0	0	0	1	1	0	0	0	0	0	1	  لا يوجد أي بيان عن توقيف العمليات    بالعكس اخر بيان صادر من المتحدث الرسمي للحوثيين يتحدث عن تصعيد العمليات     https://x.com/army21ye/status/1853153325526692327?t=5ZfD0humHORi7cNFT7FTPg&amp;s=19	0	0	ar	No comments on the arrest of the operations are the last statement issued by the official spokesman for the HTTP and the HTTP and the HTTP and the HTTP and the HTTP and the HTTP and the HTTP and the HTTP and the HTTP and the HTTP and the HTTP and the HTTP and the HTTP and the HTTP and the HTTP and the HTTP and the HTTP and the HTTP and the HTTP and the HTTP and the HTTP and	news_&_social_concern	0.9915860891342163	203 - Constitutionalism: Positive	0.03662203252315521
2011554037611561164	DAFF63AF82C670F0C5418BB0A13909385E1317F0C48F40531E52D30BFA97EAD0	1768426830090	2010938003766583595	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	1	1	1	1	1	1	0	0	0	0	0	1	The Lancia Stratos Zero was not the blueprint for the Lancia Stratos rally car. However, the Bertone design house and chief designer Marcello Gandini designed the Zero to convince Lancia to let them think up a racing car to replace the Fulvia rally car.    https://www.lanciastratos.com/en/history  https://www.thelanciastory.com/stratos.html  https://en.wikipedia.org/wiki/Lancia_Stratos	1	0	en	The Lancia Stratos Zero was not the blueprint for the Lancia Stratos rally car. However, the Bertone design house and chief designer Marcello Gandini designed the Zero to convince Lancia to let them think up a racing car to replace the Fulvia rally car.    https://www.lanciastratos.com/en/history  https://www.thelanciastory.com/stratos.html  https://en.wikipedia.org/wiki/Lancia_Stratos	science_&_technology	0.8995688557624817	nan	
1814606453363069290	BC68D73144322A4F305BA0C7164729A9366B22F576F1E872D323546983DE99F5	1721470866896	1814543762447884750	NOT_MISLEADING				0	0	0	0	0	0	0	1	0	0	1	0	0	NNN - really a CN on a SpongeBob meme? Sort it out! 	0	0	en	NNN - really a CN on a SpongeBob meme? Sort it out! 	film_tv_&_video	0.9552415013313293	nan	
1997603764333633714	215F3DD7D26FD48C493AD816BAAF6BE6BD20FC1D0712E0F2FE2AF074CA7E27C2	1765100825757	1997286839015862358	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	1	0	0	1	0	0	0	0	0	0	0	1	False    The EU parliament elected Ursula Van der Leyen.  The EU parliament is directly elected by the EU citizens.  She was elected just as indirectly as the US president     https://www.europarl.europa.eu/news/en/press-room/20240710IPR22812/le-parlement-reelit-ursula-von-der-leyen-a-la-presidence-de-la-commission  https://www.europarl.europa.eu/portal/en  	0	0	en	False    The EU parliament elected Ursula Van der Leyen.  The EU parliament is directly elected by the EU citizens.  She was elected just as indirectly as the US president     https://www.europarl.europa.eu/news/en/press-room/20240710IPR22812/le-parlement-reelit-ursula-von-der-leyen-a-la-presidence-de-la-commission  https://www.europarl.europa.eu/portal/en  	news_&_social_concern	0.9946737289428711	203 - Constitutionalism: Positive	0.033839400857686996
1968273283758924036	D207747AB9B395412B923F6A1BFF842996C21A954F7FDCA1C81443624696F28D	1758107894255	1967962108139802977	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	0	0	1	1	0	0	0	0	0	0	0	1	Mr Feraud ne souhaite pas rendre sa déclaration de patrimoine publique :  https://x.com/jcqdse/status/1968229238257111484?s=46	0	0	fr	Mr Feraud does not wish to return his declaration of public property: https://x.com/jcqdse/status/1968229238257111484?s=46	news_&_social_concern	0.9867457747459412	703 - Agriculture and Farmers: Positive	0.030942212790250778
